GEOID,NAME,ttl_jobs,ttl_population
06059076204,"Census Tract 762.04, Orange County, California",26170,4639
06059076205,"Census Tract 762.05, Orange County, California",23655,7424
06059076206,"Census Tract 762.06, Orange County, California",33516,4692
06059076208,"Census Tract 762.08, Orange County, California",35682,5412
06059086301,"Census Tract 863.01, Orange County, California",31110,7075
06059086303,"Census Tract 863.03, Orange County, California",39375,7535
06059086304,"Census Tract 863.04, Orange County, California",39842,4864
06059086305,"Census Tract 863.05, Orange County, California",36004,4266
06059086306,"Census Tract 863.06, Orange County, California",42302,4773
06059086402,"Census Tract 864.02, Orange County, California",39227,6071
06059086404,"Census Tract 864.04, Orange County, California",31054,6350
06059086405,"Census Tract 864.05, Orange County, California",30165,7658
06059086406,"Census Tract 864.06, Orange County, California",32500,4189
06059086407,"Census Tract 864.07, Orange County, California",31767,6379
06059086501,"Census Tract 865.01, Orange County, California",26684,4254
06059086502,"Census Tract 865.02, Orange County, California",22993,6318
06059086601,"Census Tract 866.01, Orange County, California",27513,9185
06059086602,"Census Tract 866.02, Orange County, California",25854,6447
06059086701,"Census Tract 867.01, Orange County, California",31983,9054
06059086702,"Census Tract 867.02, Orange County, California",30060,8069
06059086801,"Census Tract 868.01, Orange County, California",37313,3878
06059086802,"Census Tract 868.02, Orange County, California",31933,5874
06059086803,"Census Tract 868.03, Orange County, California",32440,8751
06059086901,"Census Tract 869.01, Orange County, California",26579,8270
06059086902,"Census Tract 869.02, Orange County, California",33022,5624
06059086903,"Census Tract 869.03, Orange County, California",33611,7128
06059087001,"Census Tract 870.01, Orange County, California",28828,5272
06059087002,"Census Tract 870.02, Orange County, California",27983,7887
06059087101,"Census Tract 871.01, Orange County, California",28789,4741
06059087102,"Census Tract 871.02, Orange County, California",28147,7084
06059087103,"Census Tract 871.03, Orange County, California",39912,8986
06059087105,"Census Tract 871.05, Orange County, California",33047,4614
06059087106,"Census Tract 871.06, Orange County, California",26011,4819
06059087200,"Census Tract 872, Orange County, California",34160,7725
06059087300,"Census Tract 873, Orange County, California",28271,10714
06059087401,"Census Tract 874.01, Orange County, California",39185,4946
06059087403,"Census Tract 874.03, Orange County, California",24059,3701
06059087404,"Census Tract 874.04, Orange County, California",25959,3891
06059087405,"Census Tract 874.05, Orange County, California",25664,5627
06059087503,"Census Tract 875.03, Orange County, California",30609,6011
06059087504,"Census Tract 875.04, Orange County, California",24737,7286
06059087505,"Census Tract 875.05, Orange County, California",30299,4913
06059087601,"Census Tract 876.01, Orange County, California",27316,5348
06059087602,"Census Tract 876.02, Orange County, California",30752,8007
06059087701,"Census Tract 877.01, Orange County, California",41750,5901
06059087703,"Census Tract 877.03, Orange County, California",30528,6222
06059087704,"Census Tract 877.04, Orange County, California",31859,5411
06059087801,"Census Tract 878.01, Orange County, California",32298,5195
06059087802,"Census Tract 878.02, Orange County, California",35476,7163
06059087803,"Census Tract 878.03, Orange County, California",32040,5902
06059087805,"Census Tract 878.05, Orange County, California",31547,7494
06059087806,"Census Tract 878.06, Orange County, California",30430,6654
06059087901,"Census Tract 879.01, Orange County, California",32694,4030
06059087902,"Census Tract 879.02, Orange County, California",25967,5408
06059088001,"Census Tract 880.01, Orange County, California",40587,4527
06059088002,"Census Tract 880.02, Orange County, California",33287,4157
06059088101,"Census Tract 881.01, Orange County, California",31349,2285
06059088104,"Census Tract 881.04, Orange County, California",32602,4743
06059088105,"Census Tract 881.05, Orange County, California",36118,4793
06059088106,"Census Tract 881.06, Orange County, California",31436,5008
06059088107,"Census Tract 881.07, Orange County, California",28784,5977
06059088201,"Census Tract 882.01, Orange County, California",30520,4082
06059088202,"Census Tract 882.02, Orange County, California",36944,3286
06059088203,"Census Tract 882.03, Orange County, California",35086,5530
06059088301,"Census Tract 883.01, Orange County, California",30434,6566
06059088302,"Census Tract 883.02, Orange County, California",38083,6040
06059088401,"Census Tract 884.01, Orange County, California",31045,5393
06059088402,"Census Tract 884.02, Orange County, California",30338,4700
06059088403,"Census Tract 884.03, Orange County, California",31393,6923
06059088501,"Census Tract 885.01, Orange County, California",34754,6883
06059088502,"Census Tract 885.02, Orange County, California",33017,5598
06059088601,"Census Tract 886.01, Orange County, California",33234,6742
06059088602,"Census Tract 886.02, Orange County, California",36154,4488
06059088701,"Census Tract 887.01, Orange County, California",30816,5935
06059088702,"Census Tract 887.02, Orange County, California",33231,6243
06059088801,"Census Tract 888.01, Orange County, California",30927,7689
06059088802,"Census Tract 888.02, Orange County, California",30319,4984
06059088901,"Census Tract 889.01, Orange County, California",31360,7018
06059088902,"Census Tract 889.02, Orange County, California",26510,5019
06059088903,"Census Tract 889.03, Orange County, California",31871,8826
06059088904,"Census Tract 889.04, Orange County, California",31703,5684
06059088905,"Census Tract 889.05, Orange County, California",25716,4657
06059089001,"Census Tract 890.01, Orange County, California",27250,7077
06059089003,"Census Tract 890.03, Orange County, California",26185,3856
06059089004,"Census Tract 890.04, Orange County, California",24010,6883
06059089102,"Census Tract 891.02, Orange County, California",28876,6686
06059089104,"Census Tract 891.04, Orange County, California",25755,6434
06059089105,"Census Tract 891.05, Orange County, California",27156,6889
06059089106,"Census Tract 891.06, Orange County, California",26795,4226
06059089107,"Census Tract 891.07, Orange County, California",32299,5664
06059099202,"Census Tract 992.02, Orange County, California",26713,8826
06059099203,"Census Tract 992.03, Orange County, California",29491,6215
06059099204,"Census Tract 992.04, Orange County, California",38241,4582
06059099212,"Census Tract 992.12, Orange County, California",40862,5524
06059099214,"Census Tract 992.14, Orange County, California",51834,3825
06059099215,"Census Tract 992.15, Orange County, California",57440,5074
06059099216,"Census Tract 992.16, Orange County, California",36758,4658
06059099217,"Census Tract 992.17, Orange County, California",62788,2454
06059099220,"Census Tract 992.20, Orange County, California",56602,5770
06059099222,"Census Tract 992.22, Orange County, California",38750,5346
06059099223,"Census Tract 992.23, Orange County, California",31900,5095
06059099224,"Census Tract 992.24, Orange County, California",42169,3448
06059099225,"Census Tract 992.25, Orange County, California",54908,3554
06059099226,"Census Tract 992.26, Orange County, California",45781,3772
06059099227,"Census Tract 992.27, Orange County, California",38714,5806
06059099229,"Census Tract 992.29, Orange County, California",43170,6176
06059099230,"Census Tract 992.30, Orange County, California",55333,4717
06059099231,"Census Tract 992.31, Orange County, California",57074,5431
06059099232,"Census Tract 992.32, Orange County, California",50222,5557
06059099233,"Census Tract 992.33, Orange County, California",53935,3074
06059099234,"Census Tract 992.34, Orange County, California",51792,3499
06059099235,"Census Tract 992.35, Orange County, California",48056,5123
06059099237,"Census Tract 992.37, Orange County, California",64815,3198
06059099238,"Census Tract 992.38, Orange County, California",60481,3974
06059099239,"Census Tract 992.39, Orange County, California",57150,3824
06059099240,"Census Tract 992.40, Orange County, California",50759,5275
06059099241,"Census Tract 992.41, Orange County, California",43555,4202
06059099242,"Census Tract 992.42, Orange County, California",40301,3647
06059099243,"Census Tract 992.43, Orange County, California",61273,4034
06059099244,"Census Tract 992.44, Orange County, California",70929,3528
06059099245,"Census Tract 992.45, Orange County, California",54107,2948
06059099246,"Census Tract 992.46, Orange County, California",62179,3476
06059099247,"Census Tract 992.47, Orange County, California",26858,3330
06059099248,"Census Tract 992.48, Orange County, California",23517,5636
06059099249,"Census Tract 992.49, Orange County, California",25378,4356
06059099250,"Census Tract 992.50, Orange County, California",41673,3046
06059099251,"Census Tract 992.51, Orange County, California",44403,5767
06059099305,"Census Tract 993.05, Orange County, California",38246,7490
06059099306,"Census Tract 993.06, Orange County, California",52789,5909
06059099307,"Census Tract 993.07, Orange County, California",55450,2557
06059099308,"Census Tract 993.08, Orange County, California",100809,5996
06059099309,"Census Tract 993.09, Orange County, California",53090,5072
06059099310,"Census Tract 993.10, Orange County, California",60469,4057
06059099311,"Census Tract 993.11, Orange County, California",63996,3425
06059099402,"Census Tract 994.02, Orange County, California",23722,8190
06059099404,"Census Tract 994.04, Orange County, California",52833,4420
06059099405,"Census Tract 994.05, Orange County, California",53542,4335
06059099406,"Census Tract 994.06, Orange County, California",42414,4779
06059099407,"Census Tract 994.07, Orange County, California",55795,2380
06059099408,"Census Tract 994.08, Orange County, California",56290,4594
06059099410,"Census Tract 994.10, Orange County, California",36705,4903
06059099411,"Census Tract 994.11, Orange County, California",31021,5851
06059099412,"Census Tract 994.12, Orange County, California",55231,4875
06059099413,"Census Tract 994.13, Orange County, California",59137,8633
06059099415,"Census Tract 994.15, Orange County, California",63587,5338
06059099416,"Census Tract 994.16, Orange County, California",44597,5536
06059099417,"Census Tract 994.17, Orange County, California",59013,4845
06059099502,"Census Tract 995.02, Orange County, California",37250,621
06059099504,"Census Tract 995.04, Orange County, California",80893,2679
06059099506,"Census Tract 995.06, Orange County, California",49844,919
06059099508,"Census Tract 995.08, Orange County, California",39981,5116
06059099509,"Census Tract 995.09, Orange County, California",21520,3352
06059099510,"Census Tract 995.10, Orange County, California",40455,4449
06059099511,"Census Tract 995.11, Orange County, California",70647,3023
06059099512,"Census Tract 995.12, Orange County, California",66630,2959
06059099513,"Census Tract 995.13, Orange County, California",71178,2106
06059099514,"Census Tract 995.14, Orange County, California",75000,4897
06059099601,"Census Tract 996.01, Orange County, California",29877,7230
06059099602,"Census Tract 996.02, Orange County, California",44631,3275
06059099603,"Census Tract 996.03, Orange County, California",46345,7113
06059099604,"Census Tract 996.04, Orange County, California",57375,3874
06059099605,"Census Tract 996.05, Orange County, California",75347,4951
06059099701,"Census Tract 997.01, Orange County, California",30355,6441
06059099702,"Census Tract 997.02, Orange County, California",42040,7897
06059099703,"Census Tract 997.03, Orange County, California",44694,6157
06059099801,"Census Tract 998.01, Orange County, California",29488,5742
06059099802,"Census Tract 998.02, Orange County, California",22734,5472
06059099803,"Census Tract 998.03, Orange County, California",25071,5697
06059099902,"Census Tract 999.02, Orange County, California",36768,4299
06059099903,"Census Tract 999.03, Orange County, California",30929,5764
06059099904,"Census Tract 999.04, Orange County, California",26647,6116
06059099905,"Census Tract 999.05, Orange County, California",30828,4265
06059099906,"Census Tract 999.06, Orange County, California",63958,5270
06059110001,"Census Tract 1100.01, Orange County, California",52401,4691
06059110003,"Census Tract 1100.03, Orange County, California",64000,3141
06059110004,"Census Tract 1100.04, Orange County, California",56758,4953
06059110005,"Census Tract 1100.05, Orange County, California",60743,2981
06059110006,"Census Tract 1100.06, Orange County, California",80326,3248
06059110007,"Census Tract 1100.07, Orange County, California",76750,5148
06059110008,"Census Tract 1100.08, Orange County, California",67609,4486
06059110010,"Census Tract 1100.10, Orange County, California",61901,4801
06059110011,"Census Tract 1100.11, Orange County, California",49052,2799
06059110012,"Census Tract 1100.12, Orange County, California",78318,5131
06059110014,"Census Tract 1100.14, Orange County, California",41167,5274
06059110015,"Census Tract 1100.15, Orange County, California",61049,3354
06059110102,"Census Tract 1101.02, Orange County, California",52791,5785
06059110104,"Census Tract 1101.04, Orange County, California",41175,5631
06059110106,"Census Tract 1101.06, Orange County, California",50000,3670
06059110108,"Census Tract 1101.08, Orange County, California",51505,2677
06059110109,"Census Tract 1101.09, Orange County, California",39437,5410
06059110110,"Census Tract 1101.10, Orange County, California",41728,5809
06059110111,"Census Tract 1101.11, Orange County, California",47165,6189
06059110113,"Census Tract 1101.13, Orange County, California",43587,2110
06059110114,"Census Tract 1101.14, Orange County, California",47256,4827
06059110115,"Census Tract 1101.15, Orange County, California",55000,3993
06059110116,"Census Tract 1101.16, Orange County, California",41375,4698
06059110117,"Census Tract 1101.17, Orange County, California",51010,6393
06059110118,"Census Tract 1101.18, Orange County, California",92500,2355
06059110201,"Census Tract 1102.01, Orange County, California",32708,8236
06059110202,"Census Tract 1102.02, Orange County, California",34375,8018
06059110203,"Census Tract 1102.03, Orange County, California",44505,5512
06059110301,"Census Tract 1103.01, Orange County, California",43939,6980
06059110302,"Census Tract 1103.02, Orange County, California",32108,5975
06059110303,"Census Tract 1103.03, Orange County, California",46544,4661
06059110304,"Census Tract 1103.04, Orange County, California",39875,4966
06059110401,"Census Tract 1104.01, Orange County, California",36393,4906
06059110402,"Census Tract 1104.02, Orange County, California",32388,5588
06059110500,"Census Tract 1105, Orange County, California",28759,8677
06059110603,"Census Tract 1106.03, Orange County, California",24800,8669
06059110604,"Census Tract 1106.04, Orange County, California",43434,7704
06059110605,"Census Tract 1106.05, Orange County, California",48985,6740
06059110606,"Census Tract 1106.06, Orange County, California",28949,4541
06059110607,"Census Tract 1106.07, Orange County, California",41098,4254
06059980000,"Census Tract 9800, Orange County, California",NA,33
06059990100,"Census Tract 9901, Orange County, California",NA,0
06061020104,"Census Tract 201.04, Placer County, California",46357,841
06061020105,"Census Tract 201.05, Placer County, California",41350,1056
06061020106,"Census Tract 201.06, Placer County, California",30809,1277
06061020107,"Census Tract 201.07, Placer County, California",31318,2925
06061020200,"Census Tract 202, Placer County, California",52988,6903
06061020300,"Census Tract 203, Placer County, California",39029,4566
06061020401,"Census Tract 204.01, Placer County, California",29211,2173
06061020402,"Census Tract 204.02, Placer County, California",50363,3665
06061020501,"Census Tract 205.01, Placer County, California",60039,2979
06061020502,"Census Tract 205.02, Placer County, California",65909,4550
06061020601,"Census Tract 206.01, Placer County, California",82121,7675
06061020602,"Census Tract 206.02, Placer County, California",58206,8759
06061020604,"Census Tract 206.04, Placer County, California",75194,6704
06061020605,"Census Tract 206.05, Placer County, California",66890,6182
06061020606,"Census Tract 206.06, Placer County, California",97197,4502
06061020710,"Census Tract 207.10, Placer County, California",52583,4639
06061020711,"Census Tract 207.11, Placer County, California",53845,4072
06061020712,"Census Tract 207.12, Placer County, California",41071,3715
06061020713,"Census Tract 207.13, Placer County, California",44808,3196
06061020714,"Census Tract 207.14, Placer County, California",51710,4007
06061020715,"Census Tract 207.15, Placer County, California",50256,3096
06061020717,"Census Tract 207.17, Placer County, California",61700,4188
06061020805,"Census Tract 208.05, Placer County, California",34536,3856
06061020806,"Census Tract 208.06, Placer County, California",42093,3668
06061020901,"Census Tract 209.01, Placer County, California",37419,2467
06061020908,"Census Tract 209.08, Placer County, California",42097,6718
06061021003,"Census Tract 210.03, Placer County, California",49125,6764
06061021034,"Census Tract 210.34, Placer County, California",55403,4195
06061021035,"Census Tract 210.35, Placer County, California",49629,7748
06061021037,"Census Tract 210.37, Placer County, California",56563,1985
06061021038,"Census Tract 210.38, Placer County, California",51433,7389
06061021039,"Census Tract 210.39, Placer County, California",41349,1679
06061021040,"Census Tract 210.40, Placer County, California",36098,3132
06061021043,"Census Tract 210.43, Placer County, California",60833,3682
06061021044,"Census Tract 210.44, Placer County, California",58571,5954
06061021045,"Census Tract 210.45, Placer County, California",42605,3107
06061021046,"Census Tract 210.46, Placer County, California",40365,5065
06061021103,"Census Tract 211.03, Placer County, California",37645,3783
06061021106,"Census Tract 211.06, Placer County, California",53618,2363
06061021108,"Census Tract 211.08, Placer County, California",42560,3080
06061021109,"Census Tract 211.09, Placer County, California",63113,5634
06061021122,"Census Tract 211.22, Placer County, California",68320,3300
06061021123,"Census Tract 211.23, Placer County, California",72853,7297
06061021128,"Census Tract 211.28, Placer County, California",42778,2951
06061021129,"Census Tract 211.29, Placer County, California",39156,3352
06061021130,"Census Tract 211.30, Placer County, California",42436,2477
06061021131,"Census Tract 211.31, Placer County, California",46621,5526
06061021203,"Census Tract 212.03, Placer County, California",60361,7668
06061021204,"Census Tract 212.04, Placer County, California",51786,2546
06061021304,"Census Tract 213.04, Placer County, California",46794,6057
06061021309,"Census Tract 213.09, Placer County, California",61553,14332
06061021322,"Census Tract 213.22, Placer County, California",73967,20899
06061021401,"Census Tract 214.01, Placer County, California",39191,2538
06061021403,"Census Tract 214.03, Placer County, California",26986,6909
06061021501,"Census Tract 215.01, Placer County, California",44356,5885
06061021502,"Census Tract 215.02, Placer County, California",41250,3668
06061021603,"Census Tract 216.03, Placer County, California",30153,4763
06061021604,"Census Tract 216.04, Placer County, California",50014,3634
06061021801,"Census Tract 218.01, Placer County, California",41835,4965
06061021802,"Census Tract 218.02, Placer County, California",43621,6318
06061021901,"Census Tract 219.01, Placer County, California",38696,3350
06061021902,"Census Tract 219.02, Placer County, California",52833,4875
06061022002,"Census Tract 220.02, Placer County, California",44284,7188
06061022011,"Census Tract 220.11, Placer County, California",61458,1622
06061022013,"Census Tract 220.13, Placer County, California",39113,2932
06061022014,"Census Tract 220.14, Placer County, California",42115,1318
06061022100,"Census Tract 221, Placer County, California",48929,525
06061022200,"Census Tract 222, Placer County, California",43784,751
06061022300,"Census Tract 223, Placer County, California",22404,415
06061022400,"Census Tract 224, Placer County, California",76302,4402
06061022500,"Census Tract 225, Placer County, California",82179,4721
06061022600,"Census Tract 226, Placer County, California",54417,5042
06061022800,"Census Tract 228, Placer County, California",59830,4685
06061022900,"Census Tract 229, Placer County, California",53771,5394
06061023000,"Census Tract 230, Placer County, California",62737,3623
06061023100,"Census Tract 231, Placer County, California",72209,8339
06061023200,"Census Tract 232, Placer County, California",62620,6000
06061023300,"Census Tract 233, Placer County, California",63720,5930
06061023400,"Census Tract 234, Placer County, California",50896,5674
06061023500,"Census Tract 235, Placer County, California",74702,6011
06061023600,"Census Tract 236, Placer County, California",60096,4182
06061023700,"Census Tract 237, Placer County, California",31156,3197
06061023800,"Census Tract 238, Placer County, California",46719,3023
06061023900,"Census Tract 239, Placer County, California",47050,3289
06061990000,"Census Tract 9900, Placer County, California",NA,0
06063000100,"Census Tract 1, Plumas County, California",39449,5446
06063000201,"Census Tract 2.01, Plumas County, California",40096,1359
06063000202,"Census Tract 2.02, Plumas County, California",41484,1142
06063000300,"Census Tract 3, Plumas County, California",48036,4409
06063000400,"Census Tract 4, Plumas County, California",28298,2510
06063000501,"Census Tract 5.01, Plumas County, California",31667,2145
06063000502,"Census Tract 5.02, Plumas County, California",41700,1649
06065030101,"Census Tract 301.01, Riverside County, California",25324,1201
06065030103,"Census Tract 301.03, Riverside County, California",31940,2277
06065030104,"Census Tract 301.04, Riverside County, California",36475,7650
06065030200,"Census Tract 302, Riverside County, California",41996,4469
06065030300,"Census Tract 303, Riverside County, California",35188,4071
06065030400,"Census Tract 304, Riverside County, California",25815,6741
06065030501,"Census Tract 305.01, Riverside County, California",28271,4557
06065030502,"Census Tract 305.02, Riverside County, California",22042,1963
06065030503,"Census Tract 305.03, Riverside County, California",22013,3592
06065030601,"Census Tract 306.01, Riverside County, California",60000,5586
06065030602,"Census Tract 306.02, Riverside County, California",46000,3229
06065030603,"Census Tract 306.03, Riverside County, California",62361,3232
06065030700,"Census Tract 307, Riverside County, California",45233,5927
06065030800,"Census Tract 308, Riverside County, California",35006,7801
06065030900,"Census Tract 309, Riverside County, California",30313,3059
06065031001,"Census Tract 310.01, Riverside County, California",37782,5872
06065031002,"Census Tract 310.02, Riverside County, California",25825,5202
06065031100,"Census Tract 311, Riverside County, California",35042,5726
06065031200,"Census Tract 312, Riverside County, California",37440,7184
06065031300,"Census Tract 313, Riverside County, California",23655,3277
06065031401,"Census Tract 314.01, Riverside County, California",28357,7635
06065031402,"Census Tract 314.02, Riverside County, California",31059,7793
06065031501,"Census Tract 315.01, Riverside County, California",20793,7993
06065031502,"Census Tract 315.02, Riverside County, California",31814,8357
06065031601,"Census Tract 316.01, Riverside County, California",27485,4499
06065031602,"Census Tract 316.02, Riverside County, California",27130,6311
06065031701,"Census Tract 317.01, Riverside County, California",26076,2403
06065031702,"Census Tract 317.02, Riverside County, California",38125,2322
06065031703,"Census Tract 317.03, Riverside County, California",37031,4115
06065031704,"Census Tract 317.04, Riverside County, California",32358,5838
06065040101,"Census Tract 401.01, Riverside County, California",30225,4542
06065040102,"Census Tract 401.02, Riverside County, California",39818,4810
06065040201,"Census Tract 402.01, Riverside County, California",32580,6340
06065040202,"Census Tract 402.02, Riverside County, California",27423,3342
06065040203,"Census Tract 402.03, Riverside County, California",30069,4422
06065040204,"Census Tract 402.04, Riverside County, California",22116,4160
06065040301,"Census Tract 403.01, Riverside County, California",26859,8542
06065040302,"Census Tract 403.02, Riverside County, California",36892,7414
06065040303,"Census Tract 403.03, Riverside County, California",26968,4321
06065040402,"Census Tract 404.02, Riverside County, California",30010,4373
06065040403,"Census Tract 404.03, Riverside County, California",32455,5723
06065040404,"Census Tract 404.04, Riverside County, California",35295,2972
06065040405,"Census Tract 404.05, Riverside County, California",41910,6404
06065040501,"Census Tract 405.01, Riverside County, California",28065,7327
06065040502,"Census Tract 405.02, Riverside County, California",25773,6650
06065040503,"Census Tract 405.03, Riverside County, California",30582,4155
06065040603,"Census Tract 406.03, Riverside County, California",29023,3346
06065040604,"Census Tract 406.04, Riverside County, California",37886,5363
06065040605,"Census Tract 406.05, Riverside County, California",26581,3208
06065040606,"Census Tract 406.06, Riverside County, California",28355,3746
06065040607,"Census Tract 406.07, Riverside County, California",39037,12853
06065040609,"Census Tract 406.09, Riverside County, California",63036,14774
06065040611,"Census Tract 406.11, Riverside County, California",46921,8054
06065040613,"Census Tract 406.13, Riverside County, California",52412,11946
06065040615,"Census Tract 406.15, Riverside County, California",40708,10810
06065040616,"Census Tract 406.16, Riverside County, California",46200,8333
06065040701,"Census Tract 407.01, Riverside County, California",54950,2417
06065040702,"Census Tract 407.02, Riverside County, California",46450,2614
06065040703,"Census Tract 407.03, Riverside County, California",42936,2643
06065040806,"Census Tract 408.06, Riverside County, California",44448,3202
06065040807,"Census Tract 408.07, Riverside County, California",47792,3543
06065040808,"Census Tract 408.08, Riverside County, California",27175,8774
06065040809,"Census Tract 408.09, Riverside County, California",32152,4262
06065040812,"Census Tract 408.12, Riverside County, California",30457,4059
06065040813,"Census Tract 408.13, Riverside County, California",54891,6377
06065040814,"Census Tract 408.14, Riverside County, California",34154,5152
06065040815,"Census Tract 408.15, Riverside County, California",44632,3960
06065040816,"Census Tract 408.16, Riverside County, California",53488,2446
06065040821,"Census Tract 408.21, Riverside County, California",39075,5973
06065040901,"Census Tract 409.01, Riverside County, California",36058,8029
06065040902,"Census Tract 409.02, Riverside County, California",38026,6486
06065040903,"Census Tract 409.03, Riverside County, California",31285,2889
06065040904,"Census Tract 409.04, Riverside County, California",31631,4365
06065041001,"Census Tract 410.01, Riverside County, California",25970,2750
06065041002,"Census Tract 410.02, Riverside County, California",26783,3551
06065041003,"Census Tract 410.03, Riverside County, California",31866,2814
06065041004,"Census Tract 410.04, Riverside County, California",33554,4798
06065041101,"Census Tract 411.01, Riverside County, California",26885,6247
06065041102,"Census Tract 411.02, Riverside County, California",27320,4689
06065041201,"Census Tract 412.01, Riverside County, California",31638,4370
06065041202,"Census Tract 412.02, Riverside County, California",26411,4683
06065041203,"Census Tract 412.03, Riverside County, California",27743,3499
06065041301,"Census Tract 413.01, Riverside County, California",25543,3902
06065041302,"Census Tract 413.02, Riverside County, California",30453,4786
06065041403,"Census Tract 414.03, Riverside County, California",43811,4106
06065041404,"Census Tract 414.04, Riverside County, California",34931,3927
06065041405,"Census Tract 414.05, Riverside County, California",32556,4478
06065041406,"Census Tract 414.06, Riverside County, California",33272,5974
06065041407,"Census Tract 414.07, Riverside County, California",30383,5873
06065041408,"Census Tract 414.08, Riverside County, California",30384,4581
06065041409,"Census Tract 414.09, Riverside County, California",60469,16512
06065041410,"Census Tract 414.10, Riverside County, California",25870,2949
06065041411,"Census Tract 414.11, Riverside County, California",39764,2697
06065041412,"Census Tract 414.12, Riverside County, California",32974,5542
06065041500,"Census Tract 415, Riverside County, California",36803,3263
06065041600,"Census Tract 416, Riverside County, California",27979,6511
06065041702,"Census Tract 417.02, Riverside County, California",39885,5185
06065041703,"Census Tract 417.03, Riverside County, California",26881,6378
06065041704,"Census Tract 417.04, Riverside County, California",26299,3815
06065041803,"Census Tract 418.03, Riverside County, California",55887,7092
06065041804,"Census Tract 418.04, Riverside County, California",48399,4826
06065041805,"Census Tract 418.05, Riverside County, California",41187,6205
06065041806,"Census Tract 418.06, Riverside County, California",53810,4858
06065041807,"Census Tract 418.07, Riverside County, California",54340,2329
06065041808,"Census Tract 418.08, Riverside County, California",53342,6728
06065041809,"Census Tract 418.09, Riverside County, California",42058,5815
06065041810,"Census Tract 418.10, Riverside County, California",55151,6192
06065041812,"Census Tract 418.12, Riverside County, California",49844,3336
06065041813,"Census Tract 418.13, Riverside County, California",25764,7165
06065041904,"Census Tract 419.04, Riverside County, California",34482,5391
06065041905,"Census Tract 419.05, Riverside County, California",32153,3391
06065041906,"Census Tract 419.06, Riverside County, California",28294,6583
06065041909,"Census Tract 419.09, Riverside County, California",40256,5622
06065041910,"Census Tract 419.10, Riverside County, California",47832,7685
06065041911,"Census Tract 419.11, Riverside County, California",62697,13750
06065041912,"Census Tract 419.12, Riverside County, California",54310,6797
06065041913,"Census Tract 419.13, Riverside County, California",46378,5414
06065042003,"Census Tract 420.03, Riverside County, California",43771,6776
06065042004,"Census Tract 420.04, Riverside County, California",42768,3722
06065042005,"Census Tract 420.05, Riverside County, California",51858,5821
06065042007,"Census Tract 420.07, Riverside County, California",46480,5058
06065042008,"Census Tract 420.08, Riverside County, California",53222,8902
06065042009,"Census Tract 420.09, Riverside County, California",36386,8126
06065042010,"Census Tract 420.10, Riverside County, California",24924,6179
06065042012,"Census Tract 420.12, Riverside County, California",40853,6956
06065042013,"Census Tract 420.13, Riverside County, California",64754,7811
06065042014,"Census Tract 420.14, Riverside County, California",43157,11624
06065042206,"Census Tract 422.06, Riverside County, California",40647,5820
06065042207,"Census Tract 422.07, Riverside County, California",68900,2889
06065042208,"Census Tract 422.08, Riverside County, California",61941,2635
06065042209,"Census Tract 422.09, Riverside County, California",21102,5439
06065042210,"Census Tract 422.10, Riverside County, California",25297,4856
06065042212,"Census Tract 422.12, Riverside County, California",32101,6511
06065042213,"Census Tract 422.13, Riverside County, California",30893,4271
06065042214,"Census Tract 422.14, Riverside County, California",41987,6933
06065042217,"Census Tract 422.17, Riverside County, California",57367,5377
06065042300,"Census Tract 423, Riverside County, California",32112,8827
06065042401,"Census Tract 424.01, Riverside County, California",38056,2090
06065042402,"Census Tract 424.02, Riverside County, California",32263,4944
06065042403,"Census Tract 424.03, Riverside County, California",38531,4122
06065042404,"Census Tract 424.04, Riverside County, California",23629,2214
06065042405,"Census Tract 424.05, Riverside County, California",27197,5324
06065042406,"Census Tract 424.06, Riverside County, California",30701,4675
06065042407,"Census Tract 424.07, Riverside County, California",30422,3411
06065042408,"Census Tract 424.08, Riverside County, California",32488,3437
06065042409,"Census Tract 424.09, Riverside County, California",30216,3467
06065042410,"Census Tract 424.10, Riverside County, California",34562,5627
06065042411,"Census Tract 424.11, Riverside County, California",42417,2327
06065042412,"Census Tract 424.12, Riverside County, California",39800,4965
06065042505,"Census Tract 425.05, Riverside County, California",25151,3542
06065042506,"Census Tract 425.06, Riverside County, California",28106,9138
06065042507,"Census Tract 425.07, Riverside County, California",35019,4797
06065042508,"Census Tract 425.08, Riverside County, California",30502,5486
06065042509,"Census Tract 425.09, Riverside County, California",27033,3325
06065042510,"Census Tract 425.10, Riverside County, California",25927,5473
06065042511,"Census Tract 425.11, Riverside County, California",29073,3357
06065042512,"Census Tract 425.12, Riverside County, California",27235,3378
06065042513,"Census Tract 425.13, Riverside County, California",27341,2973
06065042514,"Census Tract 425.14, Riverside County, California",23967,3467
06065042515,"Census Tract 425.15, Riverside County, California",26325,3795
06065042516,"Census Tract 425.16, Riverside County, California",30380,4378
06065042517,"Census Tract 425.17, Riverside County, California",30348,3335
06065042518,"Census Tract 425.18, Riverside County, California",37182,3497
06065042519,"Census Tract 425.19, Riverside County, California",24293,1873
06065042520,"Census Tract 425.20, Riverside County, California",30795,4928
06065042521,"Census Tract 425.21, Riverside County, California",23009,5338
06065042617,"Census Tract 426.17, Riverside County, California",29370,11457
06065042618,"Census Tract 426.18, Riverside County, California",30241,8788
06065042619,"Census Tract 426.19, Riverside County, California",32492,12354
06065042620,"Census Tract 426.20, Riverside County, California",37078,14520
