Award_Year,Award_Recipient,Implementing_Agency,Allocation_Allocation_Sheet,GGRF_Funding,Phase,Components,PTA-SB1 Allocation Amount,PPNO,Allocation_Date,Third_Party_Award_Date,Completion_Date,Phase_Completion_Date,Project_#,Project_Title,TIRCP_Award_Amount,Expended_Amount,Allocation_Amount_PROJECT,Allocated_Before_July_2020,Percent_of_Allocation_Expended,Percent_of_Award_Fully_Allocated
2018,Peninsula Corridor Joint Powers Board ,Peninsula Corridor Joint Powers Board ,31000000.0,14000000.0,CONST,"Procurement of 37 Electric Multiple Units
(Multi-Year Funding)",17000000.0,CP039,2018-08-15,2024-12-31,2028-06-01,,13.0,Peninsula Corridor Electrification Expansion Project,203638000.0,59441160.07999999,125682000.0,1,0.47294887159656906,0.6171834333474105
2018,Peninsula Corridor Joint Powers Board ,Peninsula Corridor Joint Powers Board ,3000000.0,0.0,CONST,Network Integration,3000000.0,CP039,2018-08-15,2018-10-10,,2020-09-30,13.0,Peninsula Corridor Electrification Expansion Project,203638000.0,59441160.07999999,125682000.0,1,0.47294887159656906,0.6171834333474105
2018,Sacramento Regional Transit District ,Sacramento Regional Transit District ,30932000.0,13768000.0,CONST,Purchase 20 Replacement and Expansion Low Floor LRVs,17164000.0,CP053,2019-12-05,2020-03-31,2026-02-12,2021-11-30,14.0,Accelerating Rail Modernization and Expansion in the Capital Region,64350000.0,0.0,53182000.0,1,0.0,0.8264491064491064
2018,Sacramento Regional Transit District ,Sacramento Regional Transit District ,22000000.0,12208000.0,CONST,Purchase 20 Replacement and Expansion Low Floor LRVs,9792000.0,CP053,2021-08-19,,,,14.0,Accelerating Rail Modernization and Expansion in the Capital Region,64350000.0,0.0,53182000.0,0,0.0,0.8264491064491064
2018,Sacramento Regional Transit District ,Sacramento Regional Transit District ,250000.0,0.0,CONST,Network Integration,250000.0,CP053,2019-06-27,2019-06-27,2022-06-27,2021-11-30,14.0,Accelerating Rail Modernization and Expansion in the Capital Region,64350000.0,0.0,53182000.0,1,0.0,0.8264491064491064
2018,San Bernardino County Transportation Authority (SBCTA),San Bernardino County Transportation Authority (SBCTA),500000.0,221000.0,PA&ED,"Supporting Infrastructure for 
Zero-Emission Vehicles",279000.0,CP034,2018-08-16,,2021-06-30,2021-06-30,15.0,Diesel Multiple Unit Vehicle to Zero- or Low-Emission Vehicle Conversion and West Valley Connector Bus Rapid Transit,30000000.0,20357085.980000004,28500000.0,1,0.7142837185964914,0.95
2018,San Bernardino County Transportation Authority (SBCTA),San Bernardino County Transportation Authority (SBCTA),4500000.0,1995000.0,PS&E,DMU to ZMU Conversion (Design),2505000.0,CP034,2019-12-05,,2021-06-30,2021-06-30,15.0,Diesel Multiple Unit Vehicle to Zero- or Low-Emission Vehicle Conversion and West Valley Connector Bus Rapid Transit,30000000.0,20357085.980000004,28500000.0,1,0.7142837185964914,0.95
2018,San Bernardino County Transportation Authority (SBCTA),San Bernardino County Transportation Authority (SBCTA),12000000.0,5320000.0,CONST,ZEMU Vehicle Procurement,6680000.0,CP034,2018-08-16,2019-11-13,2022-11-13,2024-06-01,15.0,Diesel Multiple Unit Vehicle to Zero- or Low-Emission Vehicle Conversion and West Valley Connector Bus Rapid Transit,30000000.0,20357085.980000004,28500000.0,1,0.7142837185964914,0.95
2018,San Bernardino County Transportation Authority (SBCTA),San Bernardino County Transportation Authority (SBCTA),11500000.0,5099000.0,CONST,ZEMU Vehicle Procurement,6401000.0,CP034,2019-12-05,2019-11-13,2022-11-13,2024-06-01,15.0,Diesel Multiple Unit Vehicle to Zero- or Low-Emission Vehicle Conversion and West Valley Connector Bus Rapid Transit,30000000.0,20357085.980000004,28500000.0,1,0.7142837185964914,0.95
2018,San Bernardino County Transportation Authority (SBCTA),San Bernardino County Transportation Authority (SBCTA),0.0,,CONST,ZEMU Supporting Infrastructure,0.0,CP034,,,,,15.0,Diesel Multiple Unit Vehicle to Zero- or Low-Emission Vehicle Conversion and West Valley Connector Bus Rapid Transit,30000000.0,20357085.980000004,28500000.0,1,0.7142837185964914,0.95
2018,San Diego Association of Governments (SANDAG),San Diego Association of Governments (SANDAG),0.0,,CONST,Improvements to transit stops for improved services including separated bike lane along University Avenue,0.0,CP077,,2022-12-31,2025-06-01,,16.0,Ride Between the Line: Enhancing Access to Transit in San Diego,5763000.0,0.0,0.0,1,,0.0
2018,San Diego Metropolitan Transit System (MTS),San Diego Metropolitan Transit System (MTS),360000.0,160000.0,PS&E,Beech Street Double Crossover,200000.0,CP032,2019-03-14,,2021-06-30,2021-06-30,17.0,Blue Line Rail Corridor Transit Enhancements,40098000.0,0.0,32882000.0,1,0.0,0.820040899795501
2018,San Diego Metropolitan Transit System (MTS),San Diego Metropolitan Transit System (MTS),3691000.0,1646000.0,CONST,Beech Street Double Crossover,2045000.0,CP032,2020-12-03,2021-01-13,2024-01-13,2024-01-13,17.0,Blue Line Rail Corridor Transit Enhancements,40098000.0,0.0,32882000.0,0,0.0,0.820040899795501
2018,San Diego Metropolitan Transit System (MTS),San Diego Metropolitan Transit System (MTS),320000.0,142000.0,PS&E,American Plaza Pedestrian Enhancements,178000.0,CP032,2019-03-14,,2021-06-30,2021-06-30,17.0,Blue Line Rail Corridor Transit Enhancements,40098000.0,0.0,32882000.0,1,0.0,0.820040899795501
2018,San Diego Metropolitan Transit System (MTS),San Diego Metropolitan Transit System (MTS),0.0,,CONST,American Plaza Pedestrian Enhancements,0.0,CP032,,,,,17.0,Blue Line Rail Corridor Transit Enhancements,40098000.0,0.0,32882000.0,1,0.0,0.820040899795501
2018,San Diego Metropolitan Transit System (MTS),San Diego Metropolitan Transit System (MTS),635000.0,283000.0,PS&E,Green Line IMT Double Tracking,352000.0,CP032,2019-03-14,,2021-06-30,2021-06-30,17.0,Blue Line Rail Corridor Transit Enhancements,40098000.0,0.0,32882000.0,1,0.0,0.820040899795501
2018,San Diego Metropolitan Transit System (MTS),San Diego Metropolitan Transit System (MTS),6354000.0,2835000.0,CONST,Green Line IMT Double Tracking,3519000.0,CP032,2020-12-03,,2024-12-31,2021-12-03,17.0,Blue Line Rail Corridor Transit Enhancements,40098000.0,0.0,32882000.0,0,0.0,0.820040899795501
2018,San Diego Metropolitan Transit System (MTS),San Diego Metropolitan Transit System (MTS),240000.0,107000.0,PS&E,Blue Line Feeder Bus Service Stop Improvements,133000.0,CP032,2019-03-14,,2021-06-30,2021-06-30,17.0,Blue Line Rail Corridor Transit Enhancements,40098000.0,0.0,32882000.0,1,0.0,0.820040899795501
2018,San Diego Metropolitan Transit System (MTS),San Diego Metropolitan Transit System (MTS),0.0,,CONST,Blue Line Feeder Bus Service Stop Improvements,0.0,CP032,,,,,17.0,Blue Line Rail Corridor Transit Enhancements,40098000.0,0.0,32882000.0,1,0.0,0.820040899795501
2018,San Diego Metropolitan Transit System (MTS),San Diego Metropolitan Transit System (MTS),4977000.0,2220000.0,CONST,Middletown Double Crossover,2757000.0,CP032,2019-10-09,2019-12-27,2022-12-27,2022-12-27,17.0,Blue Line Rail Corridor Transit Enhancements,40098000.0,0.0,32882000.0,1,0.0,0.820040899795501
2018,San Diego Metropolitan Transit System (MTS),San Diego Metropolitan Transit System (MTS),2367000.0,1056000.0,CONST,Old Town Transit Center Enhancements,1311000.0,CP032,2019-12-05,2020-08-11,2023-08-11,2023-08-11,17.0,Blue Line Rail Corridor Transit Enhancements,40098000.0,0.0,32882000.0,1,0.0,0.820040899795501
2018,San Diego Metropolitan Transit System (MTS),San Diego Metropolitan Transit System (MTS),372000.0,165000.0,PS&E,Blue Line Feeder Bus Service Charging Infrastructure for Route 925,207000.0,CP032,2020-03-26,,2022-06-30,,17.0,Blue Line Rail Corridor Transit Enhancements,40098000.0,0.0,32882000.0,1,0.0,0.820040899795501
2018,San Diego Metropolitan Transit System (MTS),San Diego Metropolitan Transit System (MTS),0.0,,CONST,Blue Line Feeder Bus Service Charging Infrastructure for Route 925,0.0,CP032,,,,,17.0,Blue Line Rail Corridor Transit Enhancements,40098000.0,0.0,32882000.0,1,0.0,0.820040899795501
2018,San Diego Metropolitan Transit System (MTS),San Diego Metropolitan Transit System (MTS),13316000.0,5941000.0,CONST,Blue Line Feeder Bus Service (11 Buses) for Route 925,7375000.0,CP032,2021-06-24,,,2021-06-24,17.0,Blue Line Rail Corridor Transit Enhancements,40098000.0,0.0,32882000.0,0,0.0,0.820040899795501
2018,San Diego Metropolitan Transit System (MTS),San Diego Metropolitan Transit System (MTS),250000.0,0.0,CONST,Network Integration,250000.0,CP032,2019-01-31,2019-06-13,2020-01-31,2020-01-31,17.0,Blue Line Rail Corridor Transit Enhancements,40098000.0,0.0,32882000.0,1,0.0,0.820040899795501
2018,San Francisco Municipal Transportation Agency,San Francisco Municipal Transportation Agency,26867000.0,11912000.0,CONST,Procurement of 8 Additional Expansion Light Rail Vehicles,14955000.0,CP006,2018-08-15,2015-01-01,2021-08-16,,18.0,Transit Capacity Expansion Program,26867000.0,0.0,26867000.0,1,0.0,1.0
2018,San Joaquin Joint Powers Authority and San Joaquin Regional Rail Commission,San Joaquin Regional Rail Commission,12699000.0,5643000.0,PA&ED,Environmental Clearance and Preliminary Engineering for Multiple Stations,7056000.0,CP035,2018-10-18,,2021-06-30,,19.0,Valley Rail,500500000.0,36166350.46,65820000.0,1,0.5494735712549377,0.1315084915084915
2018,San Joaquin Joint Powers Authority and San Joaquin Regional Rail Commission,San Joaquin Regional Rail Commission,-7699000.0,-3337000.0,PA&ED,Environmental Clearance and Preliminary Engineering for Multiple Stations,-4362000.0,CP035,2021-01-28,,2021-06-30,,19.0,Valley Rail,500500000.0,36166350.46,65820000.0,0,0.5494735712549377,0.1315084915084915
2018,San Joaquin Joint Powers Authority and San Joaquin Regional Rail Commission,San Joaquin Regional Rail Commission,626000.0,278000.0,PS&E,Final Design (Oakley Station),348000.0,CP035,2018-10-18,,2021-06-30,,19.0,Valley Rail,500500000.0,36166350.46,65820000.0,1,0.5494735712549377,0.1315084915084915
2018,San Joaquin Joint Powers Authority and San Joaquin Regional Rail Commission,San Joaquin Regional Rail Commission,7913000.0,3515000.0,PS&E,Final Design,4398000.0,CP035,2021-01-28,,2021-06-30,,19.0,Valley Rail,500500000.0,36166350.46,65820000.0,0,0.5494735712549377,0.1315084915084915
2018,San Joaquin Joint Powers Authority and San Joaquin Regional Rail Commission,San Joaquin Regional Rail Commission,1952000.0,867000.0,PS&E,Final Design,1085000.0,CP035,2021-03-25,,2021-06-30,,19.0,Valley Rail,500500000.0,36166350.46,65820000.0,0,0.5494735712549377,0.1315084915084915
2018,San Joaquin Joint Powers Authority and San Joaquin Regional Rail Commission,San Joaquin Regional Rail Commission,0.0,,PS&E,Final Design,0.0,CP035,,,2021-06-30,,19.0,Valley Rail,500500000.0,36166350.46,65820000.0,1,0.5494735712549377,0.1315084915084915
2018,San Joaquin Joint Powers Authority and San Joaquin Regional Rail Commission,San Joaquin Regional Rail Commission,450000.0,199000.0,PS&E,Design for BNSF Track Improvements,251000.0,CP035,2020-05-14,,2021-06-30,,19.0,Valley Rail,500500000.0,36166350.46,65820000.0,1,0.5494735712549377,0.1315084915084915
2018,San Joaquin Joint Powers Authority and San Joaquin Regional Rail Commission,San Joaquin Regional Rail Commission,-450000.0,-199000.0,PS&E,Design for BNSF Track Improvements,-251000.0,CP035,2020-05-14,,,,19.0,Valley Rail,500500000.0,36166350.46,65820000.0,1,0.5494735712549377,0.1315084915084915
2018,San Joaquin Joint Powers Authority and San Joaquin Regional Rail Commission,San Joaquin Regional Rail Commission,1750000.0,777000.0,PA&ED,Design for BNSF Track Improvements,973000.0,CP035,2021-03-25,,,,19.0,Valley Rail,500500000.0,36166350.46,65820000.0,0,0.5494735712549377,0.1315084915084915
2018,San Joaquin Joint Powers Authority and San Joaquin Regional Rail Commission,San Joaquin Regional Rail Commission,18250000.0,8108000.0,CONST,Design for BNSF Track Improvements,10142000.0,CP035,2021-03-25,,,,19.0,Valley Rail,500500000.0,36166350.46,65820000.0,0,0.5494735712549377,0.1315084915084915
2018,San Joaquin Joint Powers Authority and San Joaquin Regional Rail Commission,San Joaquin Regional Rail Commission,9599000.0,4264000.0,R/W,Acquisition of Right of Way,5335000.0,CP035,2021-01-28,,2023-07-01,,19.0,Valley Rail,500500000.0,36166350.46,65820000.0,0,0.5494735712549377,0.1315084915084915
2018,San Joaquin Joint Powers Authority and San Joaquin Regional Rail Commission,San Joaquin Regional Rail Commission,0.0,,R/W,Acquisition of Right of Way,0.0,CP035,,,2024-06-30,,19.0,Valley Rail,500500000.0,36166350.46,65820000.0,1,0.5494735712549377,0.1315084915084915
2018,San Joaquin Joint Powers Authority and San Joaquin Regional Rail Commission,San Joaquin Regional Rail Commission,4230000.0,1879000.0,R/W,Acquisition of Right of Way,2351000.0,CP035,2021-03-25,,,,19.0,Valley Rail,500500000.0,36166350.46,65820000.0,0,0.5494735712549377,0.1315084915084915
2018,San Joaquin Joint Powers Authority and San Joaquin Regional Rail Commission,San Joaquin Regional Rail Commission,15500000.0,6886000.0,CONST,Coach Car Procurement (4 + 8 Matching),8614000.0,CP035,2019-10-09,2020-05-04,2023-05-04,,19.0,Valley Rail,500500000.0,36166350.46,65820000.0,1,0.5494735712549377,0.1315084915084915
2018,San Joaquin Joint Powers Authority and San Joaquin Regional Rail Commission,San Joaquin Regional Rail Commission,0.0,,CONST,"Procurement, Station Construction, Track Expansion, Layover Facilities and Improvements (Multi-Year Funding)",0.0,CP035,,2022-09-30,2025-09-30,,19.0,Valley Rail,500500000.0,36166350.46,65820000.0,1,0.5494735712549377,0.1315084915084915
2018,San Joaquin Joint Powers Authority and San Joaquin Regional Rail Commission,San Joaquin Regional Rail Commission,1000000.0,,CONST,Network Integration,1000000.0,CP035,2018-10-18,,2021-12-01,,19.0,Valley Rail,500500000.0,36166350.46,65820000.0,1,0.5494735712549377,0.1315084915084915
2018,San Mateo County Transit District,San Mateo County Transit District,0.0,,CONST,Procurement of New Zero-Emission Electric Buses,0.0,CP078,,2022-12-31,2026-01-01,,20.0,SamTrans Express Bus Pilot,0.0,0.0,0.0,1,,
2018,Santa Barbara County Association of Governments,Santa Barbara County Association of Governments,300000.0,133000.0,PS&E,"Transit Facility Improvements
for New Fleet and Services",167000.0,CP048,2018-10-18,,2021-06-30,2021-06-30,21.0,Coastal Express/Pacific Surfliner Peak Hour Service Expansion and Integration Project,9600000.0,0.0,9600000.0,1,0.0,1.0
2018,Santa Barbara County Association of Governments,Santa Barbara County Association of Governments,1200000.0,532000.0,CONST,"Transit Facility Improvements
for New Fleet and Services",668000.0,CP048,2020-06-25,2020-12-31,2024-06-30,2024-06-30,21.0,Coastal Express/Pacific Surfliner Peak Hour Service Expansion and Integration Project,9600000.0,0.0,9600000.0,1,0.0,1.0
2018,Santa Barbara County Association of Governments,Santa Barbara County Association of Governments,3800000.0,1684000.0,R/W,Central Coast Regional Transit Facility,2116000.0,CP048,2020-06-25,,2022-06-25,2022-06-25,21.0,Coastal Express/Pacific Surfliner Peak Hour Service Expansion and Integration Project,9600000.0,0.0,9600000.0,1,0.0,1.0
2018,Santa Barbara County Association of Governments,Santa Barbara County Association of Governments,4300000.0,1906000.0,CONST,Procurement of Zero-Emission Buses,2394000.0,CP048,2020-06-25,2021-06-24,2024-06-24,2024-06-30,21.0,Coastal Express/Pacific Surfliner Peak Hour Service Expansion and Integration Project,9600000.0,0.0,9600000.0,1,0.0,1.0
2018,Santa Barbara County Association of Governments,Santa Barbara County Association of Governments,590000.0,266000.0,PA&ED,PA&ED for anw Multi-Modal Facility Adjacent to Existing Amtrak Train Station,324000.0,CP047,2018-10-18,,2021-06-30,2021-06-30,22.0,Goleta Train Depot,13009000.0,638822.6299999999,2200000.0,1,0.2903739227272727,0.16911369052194636
2018,Santa Barbara County Association of Governments,Santa Barbara County Association of Governments,960000.0,434000.0,PA&ED,PA&ED for anw Multi-Modal Facility Adjacent to Existing Amtrak Train Station,526000.0,CP047,2019-08-15,,2022-06-30,2022-06-30,22.0,Goleta Train Depot,13009000.0,638822.6299999999,2200000.0,1,0.2903739227272727,0.16911369052194636
2018,Santa Barbara County Association of Governments,Santa Barbara County Association of Governments,400000.0,180000.0,CONST,Electric Shuttles and Associated Charging Station Infrastructure,220000.0,CP047,2019-10-09,2021-03-30,2024-03-30,2021-03-30,22.0,Goleta Train Depot,13009000.0,638822.6299999999,2200000.0,1,0.2903739227272727,0.16911369052194636
2018,Santa Barbara County Association of Governments,Santa Barbara County Association of Governments,250000.0,0.0,CONST,Network Integration,250000.0,CP047,2018-10-18,2018-10-18,2021-12-30,2021-12-30,22.0,Goleta Train Depot,13009000.0,638822.6299999999,2200000.0,1,0.2903739227272727,0.16911369052194636
2018,Santa Clara Valley Transportation Authority,Santa Clara Valley Transportation Authority,0.0,,CONST,"BART Rail Service Extension to San Jose
(Multi-Year Funding)",0.0,CP057,,,2030-06-30,,23.0,"VTA’s BART Silicon Valley Extension, Phase II",730000000.0,0.0,0.0,1,,0.0
2018,Santa Clara Valley Transportation Authority,Santa Clara Valley Transportation Authority,0.0,,CONST,"BART Rail Service Extension to San Jose
(Multi-Year Funding)",0.0,CP057,,2022-12-31,2030-06-30,,23.0,"VTA’s BART Silicon Valley Extension, Phase II",730000000.0,0.0,0.0,1,,0.0
2018,Shasta Regional Transportation Agency,Shasta Regional Transportation Agency,8641000.0,3831000.0,CONST,Procurement of 7 Electric Coaches & Related Infrastructure,4810000.0,CP045,2018-10-18,,2026-01-01,,24.0,North State Intercity Bus System,0.0,0.0,8641000.0,1,0.0,inf
2018,Solano Transportation Authority,Solano Transportation Authority,2000000.0,907000.0,PS&E,Charging Vehicle Infrastructure,1093000.0,CP046,2020-03-26,,2022-06-30,,25.0,Solano Regional Transit Improvements,0.0,3090500.0,9225000.0,1,0.3350135501355014,inf
2018,Solano Transportation Authority,Solano Transportation Authority,1100000.0,499000.0,CONST,Vehicle Procurement - Pilot ,601000.0,CP046,2021-05-13,2021-05-18,,2024-05-13,25.0,Solano Regional Transit Improvements,0.0,3090500.0,9225000.0,0,0.3350135501355014,inf
2018,Solano Transportation Authority,Solano Transportation Authority,0.0,,,Vechicle Procurement - Purchase 12 electric buses,0.0,CP046,,,,,25.0,Solano Regional Transit Improvements,0.0,3090500.0,9225000.0,1,0.3350135501355014,inf
2018,Solano Transportation Authority,Solano Transportation Authority,5875000.0,2666000.0,CONST,Capital Improvements for Improved Transit Service,3209000.0,CP046,2018-10-18,2018-11-15,2022-06-30,,25.0,Solano Regional Transit Improvements,0.0,3090500.0,9225000.0,1,0.3350135501355014,inf
2018,Solano Transportation Authority,Solano Transportation Authority,250000.0,0.0,CONST,Network Integration,250000.0,CP046,2019-01-31,2019-10-08,2020-08-30,,25.0,Solano Regional Transit Improvements,0.0,3090500.0,9225000.0,1,0.3350135501355014,inf
2018,Sonoma-Marin Area Rail Transit District,Sonoma-Marin Area Rail Transit District,20000000.0,9311000.0,CONST,Rail Extension to Windsor and Larkspur,10689000.0,CP041,2018-08-16,2018-09-19,2021-12-31,2022-12-01,26.0,SMART Larkspur to Windsor Corridor,21000000.0,11918142.74,21000000.0,1,0.5675306066666667,1.0
2018,Sonoma-Marin Area Rail Transit District,Sonoma-Marin Area Rail Transit District,1000000.0,0.0,CONST,Network Integration,1000000.0,CP041,2018-08-16,2018-09-19,2021-12-31,2022-12-01,26.0,SMART Larkspur to Windsor Corridor,21000000.0,11918142.74,21000000.0,1,0.5675306066666667,1.0
2018,Southern California Regional Rail Authority,Los Angeles County Metropolitan Transportation Authority,23021000.0,10325000.0,PA&ED,"LINK US
",12696000.0,CP033,2018-10-18,,2021-12-31,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,1,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Los Angeles County Metropolitan Transportation Authority,67336000.0,29856000.0,PS&E,"LINK US
",37480000.0,CP033,2020-12-03,,2021-12-30,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,0,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Los Angeles County Metropolitan Transportation Authority,68531000.0,30737000.0,R/W,"LINK US
",37794000.0,CP033,2019-08-15,,2022-06-30,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,1,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Los Angeles County Metropolitan Transportation Authority,68532000.0,30387000.0,R/W,"LINK US
",38145000.0,CP033,2020-06-25,,2023-06-30,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,1,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Los Angeles County Metropolitan Transportation Authority,0.0,,CONST,"LINK US
(Multi-Year Funding)
",0.0,CP033,,2023-12-31,2027-12-31,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,1,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Orange County Transportation Authority,4829000.0,2165000.0,PA&ED,"Orange County Maintenance Facility, Ph 1a",2664000.0,CP033,2019-10-09,,2022-06-30,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,1,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Orange County Transportation Authority,6330000.0,2839000.0,PA&ED,Irvine Station Improvements,3491000.0,CP033,2021-06-24,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,0,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,6500000.0,2915000.0,PA&ED,"Environmental Assessment for
Wave 1 and Wave 2",3585000.0,CP033,2018-08-16,,2023-06-01,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,1,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,140000.0,62000.0,PA&ED,El Monte Station Improvements,78000.0,CP033,2021-01-28,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,0,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,118000.0,52000.0,PA&ED,Serra Siding Extension,66000.0,CP033,2021-01-28,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,0,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,29825000.0,13377000.0,PS&E,"Design for Service Improvements Wave 1 and Wave 2 on the SB, VC, OC and LA Trunk lines
(Multi-Year Funding)",16448000.0,CP033,2018-12-06,,2024-10-30,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,1,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,0.0,,PS&E,"Design for Service Improvements Wave 1 and Wave 2 on the SB, VC, OC and LA Trunk lines
(Multi-Year Funding)",0.0,CP033,,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,1,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,1092000.0,484000.0,PS&E,Burbank Junction Speed Improvements,608000.0,CP033,2021-01-28,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,0,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,16480000.0,7307000.0,CONST,Burbank Junction Speed Improvements,9173000.0,CP033,2021-03-25,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,0,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,3585000.0,1589000.0,R/W,Chatsworth Station Improvements,1996000.0,CP033,2021-01-28,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,0,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,1500000.0,665000.0,CONST,Chatsworth Station Improvements,835000.0,CP033,2021-03-25,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,0,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,522000.0,231000.0,PS&E,Marengo Siding Improvements,291000.0,CP033,2021-03-25,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,0,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,354000.0,156000.0,R/W,Marengo Siding Improvements,198000.0,CP033,2021-03-25,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,0,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,6557000.0,2907000.0,CONST,Signal Respacing Burbank to LA,3650000.0,CP033,2021-03-25,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,0,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,5200000.0,2332000.0,CONST,"LA to Fullerton Trunk Line, Track Improvements, for Wave 1A, Design/Build
(Multi-Year Funding)",2868000.0,CP033,2018-12-06,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,1,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,0.0,,CONST,"LA to Fullerton Trunk Line, Track Improvements, for Wave 1A, Design/Build
(Multi-Year Funding)",0.0,CP033,,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,1,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,23160000.0,10387000.0,CONST,"Fleet and Facility Improvements, Ph 1
(Multi-Year Funding)",12773000.0,CP033,2018-12-06,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,1,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,0.0,,CONST,"Fleet and Facility Improvements, Ph 1
(Multi-Year Funding)",0.0,CP033,,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,1,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,0.0,,CONST,"Fleet and Facility Improvements, Ph 2",0.0,CP033,,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,1,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,0.0,,R/W,Construction Component for Wave 1B (Control Point Attwood to Katella),0.0,CP033,,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,1,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,500000.0,224000.0,CONST,Construction Component for Wave 1B (Control Point Attwood to Katella),276000.0,CP033,2019-12-05,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,1,0.06520509690917528,0.4159000488747391
2018,Southern California Regional Rail Authority,Southern California Regional Rail Authority,329000.0,145000.0,CONST,Construction Component for Wave 1B (Control Point Attwood to Katella),184000.0,CP033,2021-01-28,,,,27.0,Southern California Optimized Rail Expansion (SCORE),875708000.0,23748152.73,364207000.0,0,0.06520509690917528,0.4159000488747391
