"hour_pacific","median_vehicle_message_age"
19:08:40,42
00:15:40,42
15:48:00,42
15:19:20,42
15:18:20,42
12:46:40,42
08:00:20,42
19:28:20,42
16:43:00,42
08:32:00,42
11:46:00,42
13:10:20,42
06:51:20,42
08:31:40,42
06:45:20,42
07:46:40,42
11:27:00,42
09:18:20,42
16:51:20,42
09:42:40,42
09:15:40,42
16:52:40,42
09:34:20,42
11:54:00,42
08:11:20,42
12:42:20,42
18:07:40,42
08:19:00,42
07:33:40,42
05:14:20,42
12:09:20,42
11:15:40,42
17:11:00,42
13:03:00,42
14:24:20,42
09:05:20,42
23:20:00,42
06:54:40,42
08:26:20,42
14:16:20,42
03:57:40,42
12:12:20,42
14:36:00,42
15:38:00,42
17:59:00,42
04:26:40,42
14:44:00,42
11:26:40,42
17:01:00,42
07:22:20,42
07:52:20,42
16:47:40,42
00:13:20,42
07:15:00,42
09:29:00,42
16:39:20,42
14:30:40,42
06:09:20,42
00:17:40,42
23:40:40,42
11:51:40,42
14:21:20,42
10:31:20,42
12:32:20,42
13:21:00,42
14:59:00,42
11:41:00,42
10:24:20,42
14:32:20,42
11:28:00,42
12:54:20,42
11:37:00,42
10:46:20,42
18:23:00,42
14:38:20,42
18:42:20,42
23:26:20,42
12:56:00,42
10:02:40,42
11:38:20,42
06:19:20,42.5
11:08:20,42.5
11:32:20,42.5
11:21:20,42.5
14:26:00,42.5
08:46:40,42.5
05:28:20,42.5
11:33:00,42.5
15:54:00,42.5
16:29:40,42.5
23:28:00,42.5
00:11:00,42.5
10:12:40,42.5
10:56:40,42.5
07:20:20,42.5
17:56:20,42.5
09:27:40,42.5
17:20:40,43
23:33:00,43
07:51:20,43
10:54:40,43
14:43:20,43
11:23:40,43
16:25:00,43
08:55:40,43
09:25:00,43
11:56:20,43
14:36:20,43
13:01:20,43
00:18:40,43
13:25:40,43
07:01:20,43
07:24:00,43
12:41:20,43
07:09:00,43
16:05:20,43
13:21:20,43
23:21:00,43
08:56:20,43
05:58:20,43
08:42:40,43
14:55:40,43
23:52:40,43
18:25:40,43
11:27:20,43
13:16:40,43
13:23:00,43
11:53:20,43
07:02:20,43
13:49:20,43
16:54:00,43
17:15:40,43
11:11:20,43
09:30:40,43
17:16:00,43
11:57:00,43
15:36:40,43
07:22:40,43
14:07:00,43
06:58:20,43
07:34:40,43
15:51:00,43
14:46:20,43
15:58:40,43
23:16:40,43
15:38:20,43
17:43:40,43
14:54:00,43
03:25:20,43
10:15:20,43
11:12:20,43
16:36:40,43
08:53:20,43
14:16:00,43
09:12:40,43
18:36:20,43
07:59:20,43
13:46:20,43
15:29:20,43
06:42:20,43
07:45:40,43
17:47:20,43
00:01:40,43
00:16:40,43
16:27:00,43
19:01:40,43
16:25:40,43
11:55:40,43
00:40:20,43
17:10:40,43
11:29:20,43
09:04:20,43
08:25:40,43
09:45:40,43
18:14:20,43
14:06:20,43
17:12:00,43
00:05:40,43
07:58:20,43
13:04:40,43
16:55:40,43
16:56:00,43
08:01:20,43
17:21:40,43
04:09:00,43
09:06:20,43
00:10:40,43
10:42:20,43
17:33:20,43
17:54:40,43
14:53:00,43
00:16:00,43
11:57:40,43
08:37:40,43
06:30:40,43
05:38:20,43
10:01:20,43
12:50:20,43
11:26:00,43
07:40:20,43
07:27:40,43
15:31:20,43
17:54:20,43
14:46:00,43.5
00:23:20,43.5
00:09:00,43.5
23:42:20,43.5
15:57:00,43.5
04:19:00,43.5
23:56:00,43.5
00:43:20,43.5
23:42:00,43.5
23:55:40,43.5
17:35:20,44
23:56:20,44
14:57:00,44
15:50:00,44
07:25:00,44
14:08:00,44
10:56:20,44
15:08:00,44
16:44:20,44
07:00:20,44
16:36:20,44
09:26:00,44
17:59:20,44
07:45:20,44
00:35:00,44
23:29:00,44
17:57:20,44
15:58:20,44
23:26:00,44
09:30:20,44
13:02:20,44
16:32:20,44
11:31:20,44
15:53:00,44
13:16:20,44
14:51:00,44
19:00:40,44
06:44:20,44
00:29:00,44
17:38:20,44
09:46:00,44
00:31:20,44
10:21:20,44
16:26:00,44
05:44:20,44
12:01:20,44
08:10:20,44
16:49:20,44
23:35:20,44
13:18:20,44
07:44:20,44
13:06:00,44
11:32:00,44
09:28:20,44
08:41:40,44
15:35:00,44
10:17:20,44
00:38:20,44
11:25:40,44
08:38:40,44
00:07:40,44
16:23:00,44
15:52:00,44
13:06:20,44
07:08:20,44
15:28:20,44
13:10:40,44
16:04:20,44
23:26:40,44
23:27:40,44
11:24:00,44
10:45:20,44
06:55:20,44
11:26:20,44
15:22:20,44
06:48:20,44
17:36:20,44
00:43:00,44.5
23:43:20,44.5
14:58:00,44.5
17:08:00,45
00:21:20,45
11:58:00,45
11:25:00,45
07:22:00,45
09:01:20,45
17:52:20,45
15:24:20,45
08:27:40,45
17:37:20,45
07:12:20,45
00:06:00,45
00:38:40,45
18:11:00,45
17:34:40,45
09:31:20,45
15:23:20,45
08:16:40,45
16:46:20,45
07:47:20,45
00:34:00,45
23:54:40,45
00:19:20,45
14:56:00,45
16:53:20,45
12:28:40,45
18:26:20,45
16:06:20,45
07:14:20,45
00:24:40,45
06:57:20,45
23:39:00,45
13:30:40,45
17:06:00,45
00:53:40,45
12:06:20,45
06:56:20,45
23:34:00,45
15:29:00,45
09:28:40,45
03:22:40,45.5
07:42:20,45.5
23:29:40,45.5
23:32:40,45.5
09:46:20,45.5
00:34:20,45.5
23:41:20,45.5
16:01:20,46
00:35:20,46
00:41:40,46
11:31:00,46
15:16:20,46
14:31:20,46
15:46:00,46
07:56:20,46
00:21:40,46
00:15:20,46
15:36:20,46
03:24:40,46
11:24:20,46
00:27:20,46
00:33:40,46
17:44:20,46
00:27:40,46
09:12:20,46
23:49:40,46
00:32:20,46
03:18:40,46
15:26:00,46
19:02:40,46
08:16:00,46
16:53:00,46
23:58:20,46
23:34:40,46
00:20:00,46
01:14:00,46
00:51:40,46
01:12:20,46
15:37:20,46
23:53:40,46
23:27:20,46.5
00:20:20,46.5
00:30:00,46.5
23:47:40,46.5
23:56:40,46.5
09:26:20,46.5
09:41:40,47
04:40:20,47
06:54:20,47
00:31:40,47
00:28:40,47
13:41:20,47
00:41:00,47
00:36:00,47
00:36:20,47
14:12:20,47
23:41:00,47
00:08:00,47
06:53:20,47
00:37:20,47
00:36:40,47
23:35:00,47
00:30:40,47
23:18:40,47
00:26:20,47
00:19:40,47.5
23:38:20,47.5
23:25:40,47.5
00:18:00,47.5
03:29:00,47.5
00:12:20,47.5
00:51:00,48
00:15:00,48
01:17:20,48
01:19:40,48
00:52:20,48
00:38:00,48
23:48:00,48
23:42:40,48
03:30:40,48
00:06:40,48
01:17:00,48
15:59:00,48
00:18:20,48
01:15:00,48
00:43:40,48
06:59:20,48.5
00:39:00,48.5
23:32:20,48.5
00:21:00,49
00:42:40,49
03:24:20,49
00:12:40,49
15:26:20,49
00:59:00,49
00:23:00,49
23:36:20,49.5
23:50:40,49.5
23:39:40,49.5
23:47:00,49.5
23:25:20,49.5
23:58:00,50
00:44:20,50
23:50:20,50
01:07:00,50
01:08:40,50
00:49:40,50.5
03:21:00,50.5
03:20:20,50.5
01:21:00,50.5
23:40:00,50.5
03:24:00,50.5
23:55:00,50.5
00:57:00,50.5
01:18:00,51
00:22:20,51
23:39:20,51.5
01:13:40,52
01:17:40,52
00:54:00,52
01:09:40,52
00:53:20,52
00:45:40,52
00:29:40,52
00:44:40,52
23:38:40,52
01:07:40,52
01:35:00,52.5
23:53:20,53
01:10:40,53
01:23:40,53
01:09:20,53
03:31:00,53
03:17:40,53
03:16:20,53
00:42:00,53
00:48:40,53
00:35:40,53
00:26:40,53.5
00:14:40,53.5
00:04:20,53.5
00:22:00,53.5
00:48:20,54
01:13:20,54
03:27:40,54
00:40:00,54
01:14:20,54
23:46:40,54
00:06:20,54.5
23:54:00,55
23:59:20,55
01:05:40,55
23:48:40,55
00:59:20,55
01:20:20,55.5
01:22:40,56
01:38:40,56
00:55:20,56
23:47:20,56
00:52:00,56
01:27:20,56
00:50:00,56
01:05:00,56.5
00:28:20,56.5
01:12:00,56.5
00:49:00,56.5
01:06:00,57
23:46:20,57
01:23:20,57
00:59:40,57
01:15:40,57
00:47:00,57
03:18:20,57
00:47:20,57
00:37:00,57
01:25:00,57
01:11:20,57
00:41:20,57
00:46:20,57.5
23:28:40,58
00:57:40,58
00:14:20,58
00:48:00,58
00:57:20,58
00:54:40,58
01:33:20,58.5
01:25:40,59
03:19:40,60
01:18:40,60.5
01:12:40,60.5
01:45:00,61
01:29:40,61
01:26:20,62
01:33:00,62
00:55:40,62
01:10:20,62
01:09:00,62
00:56:00,62.5
01:35:40,63
00:46:00,63
00:58:00,63
01:20:00,63
03:21:20,63
01:24:40,63
00:47:40,63
23:50:00,63.5
01:39:00,64
01:24:00,64.5
03:27:20,65
01:45:20,65
00:52:40,65
01:25:20,65
00:40:40,65
01:42:00,65
00:34:40,65
01:16:00,65.5
01:23:00,66
01:08:00,66
01:36:20,66
01:38:00,67
01:15:20,67
03:30:20,67
01:19:00,67
01:11:00,68
01:39:20,68
01:18:20,68
01:22:00,68
01:10:00,68
00:54:20,68
00:55:00,69
00:56:40,69
01:13:00,69
01:35:20,69
01:11:40,70
01:06:40,70
01:29:20,70
03:19:20,70
01:21:20,70.5
00:50:20,71
01:26:40,71
23:59:40,71
03:12:20,72
01:41:00,73
00:49:20,73
01:03:40,73
01:36:00,74
02:33:20,74.5
01:27:40,75
01:00:00,75.5
01:21:40,76
01:29:00,78
01:26:00,79
01:06:20,80
01:43:40,80
01:45:40,80
01:33:40,80
01:30:00,80.5
01:42:20,81
01:08:20,82
00:56:20,82.5
01:16:20,83
00:58:20,83
01:41:40,84
01:30:20,84.5
01:43:00,85
03:12:40,86
01:38:20,86
01:28:20,86
00:46:40,86
01:19:20,86
03:18:00,86
01:28:40,86
01:04:20,86
01:39:40,86.5
01:28:00,87
01:37:00,87
02:03:20,88
00:50:40,88
01:44:00,88
01:34:00,88.5
01:41:20,89
01:04:40,89.5
03:28:00,89.5
01:51:20,90.5
01:24:20,90.5
01:03:00,91.5
01:05:20,91.5
01:36:40,92
02:09:40,92.5
01:51:40,93
01:22:20,94
01:59:20,95
01:00:20,95.5
02:24:20,96
01:49:40,97.5
01:59:00,98
01:07:20,98
01:59:40,99
01:53:40,100.5
02:39:00,101
01:42:40,101
00:58:40,102
01:57:40,102
01:16:40,102
01:20:40,103
01:30:40,103
01:40:40,103
01:44:40,103.5
03:15:20,104
01:46:20,104
01:58:20,104.5
01:43:20,104.5
02:00:40,105
01:46:00,105
01:32:40,106
02:36:20,107
01:37:20,108
01:40:00,108
02:09:20,108.5
02:24:00,110.5
02:01:00,111
02:06:20,112
03:13:00,112
03:19:00,112
03:17:20,113
01:49:00,113
01:58:40,113
01:40:20,113
01:48:40,113.5
01:00:40,114
02:24:40,114
01:50:40,114
02:05:20,114
02:05:40,114.5
02:01:40,115
02:00:00,115
01:54:00,115
02:02:20,116
01:55:00,116
02:02:40,117
02:36:40,117
02:12:40,117
01:46:40,118
02:03:00,118
01:48:20,119
01:56:40,119
02:33:40,119
02:38:20,119
02:02:00,119
01:31:00,120
01:49:20,120
01:58:00,120.5
01:47:00,122.5
01:54:40,122.5
02:04:40,122.5
01:34:20,124
03:17:00,124
02:04:00,125
02:25:00,125.5
01:32:20,126
01:37:40,126
01:34:40,126
01:56:20,127
02:07:00,128
02:14:00,129
01:04:00,129.5
02:10:20,129.5
01:31:20,129.5
01:57:20,130
03:14:40,130
01:01:00,130.5
01:51:00,131
02:00:20,131
02:15:40,131.5
02:06:40,132
02:04:20,132
01:44:20,132
02:22:00,133
02:15:20,133
03:15:40,134
01:54:20,135
03:16:40,135
01:55:20,137
02:13:00,137
01:02:40,137
02:40:00,138
02:07:20,138.5
02:34:00,140
01:47:40,140.5
01:50:00,141
01:47:20,142.5
02:01:20,143
02:43:20,143
01:14:40,143
02:15:00,144
02:37:00,144
01:02:00,144.5
03:06:00,145
02:14:40,146
02:10:00,146.5
03:12:00,147
01:55:40,147
02:05:00,148
02:23:40,148.5
02:14:20,149
02:40:20,149
02:10:40,149.5
01:31:40,149.5
02:19:20,150
02:20:20,150
01:52:20,150.5
02:23:00,151
02:21:00,151
02:22:20,151.5
03:13:40,152
01:56:00,152
01:01:20,152.5
01:57:00,153
02:19:00,153.5
02:23:20,154
02:25:20,154
03:16:00,154
02:18:20,155
01:50:20,155
02:50:20,156
03:04:00,156
02:03:40,156
02:18:40,156
02:13:20,157
03:08:00,157
02:35:20,157.5
03:07:40,158
02:07:40,158.5
02:34:20,159
02:39:40,159
02:37:20,159.5
03:13:20,160.5
01:32:00,162
02:22:40,162.5
02:35:40,163
02:11:00,163.5
03:06:20,165
01:01:40,167
02:08:40,167.5
01:53:00,168
02:13:40,169
02:19:40,169
02:17:40,169
02:12:20,170
02:16:40,170
02:20:40,170
01:52:40,170.5
02:21:20,171
02:21:40,171.5
02:38:40,172
02:35:00,172
01:03:20,173
02:16:00,173
01:48:00,173
02:25:40,174
02:26:00,175
02:44:20,176
02:36:00,176
02:40:40,176
03:04:40,177
02:17:20,177.5
02:09:00,178
02:08:00,178.5
02:34:40,179
01:53:20,179.5
02:37:40,181
02:08:20,181
03:04:20,181.5
02:41:00,182
02:32:40,182.5
02:11:40,183.5
03:02:20,184.5
02:43:00,185
01:02:20,187
02:11:20,188
03:07:00,188
02:17:00,189
03:11:20,190.5
02:20:00,191
02:26:20,195
02:33:00,195
03:02:40,198
02:06:00,198
02:26:40,199.5
03:09:40,203
02:38:00,204
03:01:40,204
03:08:20,212.5
02:42:20,214
01:52:00,216.5
02:39:20,218
03:15:00,219.5
03:14:20,220.5
02:45:00,222
02:12:00,223.5
03:05:00,227
02:45:20,228
02:53:40,230
03:08:40,232.5
02:27:00,233
02:44:00,237
03:03:20,238
02:44:40,239.5
02:41:20,244.5
02:49:00,245
02:48:20,245.5
03:05:20,247
02:45:40,248
02:27:20,253
03:02:00,254
02:18:00,254
02:43:40,255.5
02:41:40,256
02:32:20,256
03:03:40,258
03:06:40,258
02:57:20,262
02:49:20,265
02:46:00,268
02:46:20,274
03:01:20,281.5
02:30:40,283
03:14:00,290.5
03:11:40,295
02:48:40,302
02:50:00,305
02:27:40,305
03:00:00,305.5
02:31:20,307
03:09:20,307
02:42:40,307
02:55:20,309
02:28:00,309
02:47:00,310
02:28:20,313
03:03:00,314
03:10:40,318
02:58:20,322
03:05:40,322.5
03:00:20,325.5
02:49:40,325.5
02:55:40,329
03:09:00,329
02:59:20,329.5
02:53:20,331
02:28:40,333
02:31:40,343
02:46:40,345.5
02:32:00,347
02:50:40,349
02:29:00,353
02:47:40,354
02:51:00,361
02:48:00,366
02:58:40,367
03:07:20,367
03:10:20,367
02:56:20,369
02:29:20,373
02:42:00,378
03:00:40,382
02:47:20,385.5
03:10:00,389
02:56:40,389
02:29:40,393
02:16:20,412.5
02:30:00,413
02:52:00,425
02:59:40,427
03:11:00,428
02:55:00,431
02:30:20,433
02:51:40,445.5
02:52:40,469
02:54:20,476
02:52:20,485.5
02:53:00,489
02:31:00,489
02:56:00,491
02:51:20,514
02:54:00,541
02:57:00,551
02:54:40,585
02:58:00,3670.5
02:59:00,3730.5
02:57:40,6994
